discount,gender,age,marital_status,education,city_level,purchase_power,original_unit_price
1,Female,26-35,Single,3,2,3,0
,Female,16-25,Single,1,3,3,0
1,Female,16-25,Single,1,3,3,99
1,Female,16-25,Married,3,2,2,78
1,Female,46-55,Married,4,2,2,68
,Female,46-55,Married,4,2,2,68
1,Male,36-45,Married,4,2,2,59.9
1,Female,16-25,Single,3,,2,245
1,Female,36-45,Married,4,2,2,69.9
1,Female,36-45,Married,4,2,2,69.9
1,Female,36-45,Married,4,2,2,69.9
1,Female,16-25,Single,1,1,2,78
,Female,46-55,Married,3,2,2,78
,Female,46-55,Married,3,2,2,39
1,Female,26-35,Single,2,2,2,48
1,Female,26-35,Single,2,2,2,55
,Male,16-25,Unknown,,2,,120
,Male,16-25,Unknown,,2,,179
,Female,26-35,Married,2,3,2,59
1,Male,26-35,Single,2,,2,69.9
1,Male,26-35,Single,2,,2,106
1,Female,36-45,Married,3,1,2,238
1,Male,26-35,Single,3,,2,78
1,Female,36-45,Married,2,4,3,149
1,Female,36-45,Married,3,,1,68
,Female,46-55,Single,3,2,2,125
1,Male,16-25,Single,2,3,2,78
1,Male,26-35,Single,3,2,2,78
1,Female,16-25,Single,3,4,2,178
1,Female,16-25,Single,2,3,2,49
1,Male,26-35,Single,3,2,2,129
1,Female,16-25,Single,,2,4,199
1,Female,26-35,Single,3,1,3,148
,Female,36-45,Married,3,1,2,77
,Female,36-45,Single,2,4,2,49
1,Female,16-25,Single,3,2,3,89
,Female,16-25,Single,3,2,3,0
,Female,16-25,Single,3,2,3,0
1,Female,16-25,Single,3,2,3,69
1,Male,16-25,Single,2,5,2,59
1,Male,26-35,Single,4,2,1,298
,Male,26-35,Single,4,2,1,0
,Female,36-45,Married,3,2,2,270
1,Male,36-45,Married,4,1,2,336
1,Male,36-45,Married,4,1,2,139
,Male,36-45,Married,4,1,2,129
1,Male,16-25,Married,3,2,2,79.9
1,Female,16-25,Single,3,2,3,59.9
1,Female,16-25,Unknown,,2,,79
,Female,36-45,Married,4,1,2,129
1,Female,26-35,Single,3,4,2,85
,Female,16-25,Married,3,1,2,0
1,Male,16-25,Single,3,3,2,59.9
1,Female,26-35,Married,4,2,2,198
1,Female,26-35,Single,3,1,2,298
,Female,26-35,Single,3,1,2,0
,Female,26-35,Married,3,1,2,21.9
,Female,16-25,Single,,,2,78
1,Female,26-35,Married,4,2,2,139
1,Female,26-35,Married,4,2,2,79
1,Female,26-35,Married,4,2,2,108
1,Female,26-35,Married,4,2,2,98
1,Female,46-55,Married,3,1,3,78
,Female,16-25,Unknown,,3,,58
1,Female,26-35,Single,3,1,2,198
,Female,36-45,Married,4,1,2,125
,Female,16-25,Unknown,,4,,0
1,Female,16-25,Married,3,3,3,78
,Male,36-45,Unknown,,1,,55
1,Male,26-35,Unknown,,2,,69.9
1,Male,26-35,Married,3,4,2,38
,Male,26-35,Married,3,4,2,69
1,Female,26-35,Single,3,2,2,39.9
1,Female,16-25,Single,3,2,2,99.9
1,Female,16-25,Single,3,2,2,79.9
1,Female,26-35,Married,4,1,2,129
1,Female,16-25,Single,2,3,3,95
1,Male,26-35,Single,2,4,2,49
1,Female,16-25,Single,3,3,2,69
1,Female,26-35,Unknown,,3,,78
1,Male,16-25,Single,3,2,2,78
1,Female,46-55,Married,4,1,3,78
1,Female,26-35,Married,4,1,2,299
,Male,26-35,Married,3,2,2,139
1,Female,26-35,Single,3,3,2,268
,Female,26-35,Single,3,3,2,688
1,Male,26-35,Single,2,3,3,78
,Female,16-25,Unknown,,4,,58
1,Female,26-35,Single,3,4,3,0
1,Female,16-25,Single,2,3,2,269
1,Female,16-25,Single,2,3,2,118
,Female,>=56,Married,3,1,2,98
,Female,16-25,Single,3,3,2,0
1,Male,>=56,Married,3,,3,99
1,Female,46-55,Unknown,,2,,139
1,Female,26-35,Married,1,4,2,138
1,Female,36-45,Married,3,1,3,198
1,Male,16-25,Married,3,2,3,158
1,Female,36-45,Married,2,2,2,129
1,Female,26-35,Married,4,1,2,69.9
1,Female,16-25,Single,2,2,2,99
1,Male,16-25,Single,3,2,3,90
1,Male,26-35,Single,3,2,2,85
1,Male,26-35,Single,3,2,2,185
1,Female,16-25,Single,2,,2,89
1,Male,26-35,Unknown,,2,,79.9
1,Female,36-45,Married,3,3,2,139
,Female,26-35,Married,2,1,3,39
1,Female,26-35,Married,2,1,3,89
1,Female,26-35,Married,3,,2,39.9
1,Female,16-25,Married,,3,3,131
1,Male,16-25,Single,4,4,3,78
1,Female,36-45,Married,3,2,4,162.9
1,Female,36-45,Married,3,2,4,139.9
1,Female,36-45,Married,3,2,4,69.9
1,Female,36-45,Unknown,,,,52.5
1,Male,16-25,Single,3,4,2,178
1,Male,16-25,Single,3,4,2,298
,Female,26-35,Married,3,3,2,0
,Female,26-35,Married,3,3,2,0
1,Female,16-25,Married,3,1,2,78
1,Female,36-45,Married,4,1,3,59.9
1,Female,26-35,Married,3,1,2,400
1,Female,26-35,Married,3,1,2,400
,Female,16-25,Single,,2,2,148
1,Female,36-45,Unknown,,2,,158
,Male,26-35,Single,3,2,2,159
1,Female,16-25,Single,2,1,2,79
1,Female,16-25,Single,2,1,2,139
1,Female,16-25,Single,3,3,3,66
1,Female,26-35,Single,2,1,2,78
1,Female,36-45,Unknown,,2,,179
1,Female,16-25,Single,2,4,2,79
1,Female,26-35,Unknown,3,4,,139.9
1,Female,26-35,Married,3,2,2,69.9
1,Female,16-25,Married,3,1,2,78
1,Male,26-35,Married,4,1,2,178
1,Male,36-45,Single,4,2,2,139.9
1,Female,>=56,Unknown,,2,,209
1,Female,26-35,Unknown,,3,,120
,Female,36-45,Single,3,4,2,127
,Male,16-25,Single,2,4,3,0
,Female,36-45,Married,3,1,3,0
,Female,26-35,Married,3,,2,0
,Female,36-45,Married,3,1,2,0
1,Female,36-45,Married,3,1,2,129
1,Male,16-25,Single,2,4,2,336
,Female,26-35,Married,2,3,2,69
1,Female,26-35,Single,2,3,2,89
1,Male,26-35,Married,3,1,2,139.9
1,Female,16-25,Single,3,2,2,79.9
1,Female,36-45,Married,,,4,128
1,Female,46-55,Single,3,,3,89
1,Female,26-35,Unknown,2,1,,219
1,Male,16-25,Single,3,4,2,59.9
1,Female,26-35,Single,3,1,2,300
1,Female,36-45,Married,4,2,2,79.9
1,Female,16-25,Single,3,3,2,118
1,Male,36-45,Married,3,2,3,150
1,Female,26-35,Unknown,,2,,89
1,Male,26-35,Unknown,,,,0
1,Male,26-35,Married,4,1,2,105
1,Female,26-35,Single,,5,2,85
1,Female,26-35,Married,2,3,2,85
1,Female,16-25,Single,3,2,2,89
,Female,16-25,Married,2,1,2,290
1,Female,26-35,Married,3,1,2,245
1,Female,46-55,Married,3,1,3,139
1,Male,36-45,Married,,3,,78
1,Female,26-35,Married,4,3,2,579
,Female,26-35,Married,3,1,3,259
1,Female,26-35,Married,3,4,2,245
,Female,26-35,Unknown,,2,,0
1,Male,26-35,Married,3,1,2,298
,Male,26-35,Married,3,1,2,0
1,Male,26-35,Single,3,3,2,130
1,Male,26-35,Married,3,2,2,149
1,Male,26-35,Married,3,2,2,78
1,Female,26-35,Married,,1,3,0
1,Female,26-35,Married,,1,3,79
1,Female,26-35,Married,,1,3,59
1,Male,26-35,Married,3,1,2,129
,Male,26-35,Married,3,1,2,0
1,Female,26-35,Single,3,1,2,298
1,Female,36-45,Married,3,3,2,108
1,Female,36-45,Married,3,3,2,28
1,Female,26-35,Single,3,3,3,170
1,Female,26-35,Single,3,2,2,298
1,Female,16-25,Single,3,2,2,59.9
1,Female,26-35,Single,4,2,2,298
,Female,36-45,Unknown,,,,48
1,Female,46-55,Unknown,,3,,299
,Female,26-35,Single,2,4,3,0
,Female,26-35,Single,2,4,3,0
1,Female,26-35,Single,2,4,3,299
,Female,26-35,Single,2,4,3,0
,Male,26-35,Married,4,3,2,96
1,Female,16-25,Unknown,,2,,59
,Female,16-25,Unknown,,2,,0
,Female,26-35,Single,3,1,3,250
1,Female,26-35,Married,4,1,2,78
1,Male,26-35,Married,4,3,2,68
1,Male,36-45,Married,4,3,2,298
1,Female,16-25,Single,2,2,2,85
,Female,46-55,Single,2,2,3,59
1,Female,36-45,Single,3,1,4,336
,Male,26-35,Single,3,,2,0
,Female,26-35,Unknown,3,4,,0
1,Female,26-35,Married,3,1,5,79.9
,Female,36-45,Married,3,2,2,0
1,Male,16-25,Single,3,3,2,179
1,Female,26-35,Married,3,1,2,245
1,Female,46-55,Married,3,5,2,78
1,Female,26-35,Married,3,3,3,78
1,Female,36-45,Married,3,2,3,118
1,Male,26-35,Single,3,2,2,330
1,Female,26-35,Married,2,1,2,298
,Female,36-45,Married,2,1,3,43.9
1,Male,26-35,Married,4,3,2,59
,Female,16-25,Married,3,2,2,218
,Male,26-35,Single,2,1,3,0
,Female,26-35,Unknown,3,,,0
1,Male,26-35,Married,3,2,2,69
,Male,26-35,Single,2,4,2,0
,Male,26-35,Single,2,4,2,0
,Male,26-35,Single,2,4,2,0
,Male,26-35,Single,2,4,2,0
,Male,26-35,Single,2,4,2,0
,Male,26-35,Single,2,4,2,0
1,Female,26-35,Single,3,2,2,199
1,Female,36-45,Single,3,4,4,89
,Female,26-35,Married,4,1,2,0
,Female,26-35,Married,4,1,2,0
,Female,26-35,Married,4,1,2,0
1,Male,16-25,Single,3,4,3,34.9
1,Female,36-45,Married,3,3,2,198
,Male,26-35,Married,3,2,2,96
1,Male,26-35,Married,3,2,2,56
,Female,26-35,Married,4,3,2,78
,Male,26-35,Single,3,2,2,159
1,Female,26-35,Single,2,3,3,78
1,Female,16-25,Single,3,5,2,69.9
,Female,16-25,Single,3,,2,0
,Female,16-25,Single,3,,2,0
,Female,16-25,Single,3,1,3,70
1,Female,16-25,Single,3,3,3,69.9
1,Female,26-35,Single,3,1,3,65
1,Female,16-25,Single,3,3,2,69.9
1,Female,16-25,Single,3,3,2,139.9
1,Female,16-25,Single,2,2,2,191
1,Female,36-45,Married,3,2,2,79.9
1,Female,16-25,Married,2,4,1,69
,Female,16-25,Single,3,2,2,138
1,Male,26-35,Single,2,4,2,139
,Female,36-45,Married,3,4,3,0
1,Male,>=56,Married,,3,,78
1,Female,26-35,Single,3,3,1,78
1,Male,26-35,Married,3,2,3,110
,Female,46-55,Married,,4,,58
1,Female,16-25,Single,2,1,3,298
1,Male,26-35,Single,3,1,1,298
1,Female,16-25,Single,3,2,2,59.9
1,Male,36-45,Married,2,2,2,25
,Male,36-45,Married,2,2,2,0
,Male,36-45,Married,2,2,2,0
,Female,16-25,Single,3,1,3,0
1,Female,46-55,Unknown,,4,,41.7
1,Female,26-35,Single,2,4,3,69
1,Female,16-25,Single,3,3,3,79
1,Female,16-25,Married,3,2,2,78
1,Male,26-35,Married,3,4,2,162.9
,Female,16-25,Single,2,1,3,0
1,Female,16-25,Single,2,1,3,69
,Female,16-25,Unknown,,3,,66
1,Female,16-25,Unknown,,3,,99
1,Male,26-35,Married,3,2,2,69
,Female,36-45,Married,3,1,2,0
1,Female,26-35,Single,3,1,2,78
1,Female,26-35,Unknown,2,,,129
,Female,26-35,Unknown,2,,,0
1,Male,>=56,Married,3,4,2,129
1,Male,>=56,Married,3,4,2,0
,Female,16-25,Single,3,1,2,0
1,Female,26-35,Married,3,4,2,138
,Male,26-35,Married,2,3,2,278
1,Male,36-45,Single,2,4,3,78
1,Male,36-45,Married,4,1,2,19.9
1,Male,36-45,Married,4,1,2,49
1,Male,26-35,Single,1,4,3,19.9
1,Male,26-35,Single,3,1,2,89
1,Male,36-45,Married,3,3,2,59
1,Female,46-55,Married,4,1,2,431
,Female,26-35,Single,3,1,2,99
1,Female,16-25,Single,3,2,3,79
1,Female,26-35,Married,2,4,3,61
,Female,46-55,Single,4,1,2,0
1,Female,26-35,Married,3,4,3,79
,Female,46-55,Unknown,,2,,45
,Female,26-35,Single,3,2,3,145
1,Female,26-35,Married,3,2,2,59.9
,Female,26-35,Single,3,1,2,0
,Female,26-35,Single,3,1,2,0
1,Female,36-45,Married,3,2,2,158
1,Female,26-35,Single,4,1,3,59.9
,Female,16-25,Married,2,,2,79.9
1,Female,16-25,Married,2,,2,178
1,Female,26-35,Single,3,2,3,78
,Female,26-35,Single,3,1,2,42
1,Female,26-35,Single,3,1,2,79.9
,Female,36-45,Single,3,2,2,139
,Male,26-35,Married,3,,2,70
1,Female,36-45,Unknown,,3,,65
1,Female,16-25,Married,2,2,3,78
1,Female,26-35,Single,3,4,3,78
1,Female,16-25,Single,2,1,3,99
1,Female,16-25,Unknown,3,2,,109
1,Male,36-45,Married,3,4,2,79
1,Female,36-45,Married,3,1,2,79.9
1,Female,16-25,Single,3,1,2,69.9
1,Female,16-25,Single,3,1,2,139.9
1,Female,36-45,Single,4,1,2,78
1,Female,36-45,Married,3,3,,185
1,Female,26-35,Married,4,2,3,65
,Female,26-35,Married,4,2,3,59
1,Female,26-35,Married,2,3,2,98
1,Female,26-35,Married,4,1,3,79
,Female,>=56,Married,2,,1,79
1,Female,36-45,Married,,4,3,61
1,Female,26-35,Married,4,1,2,149
1,Female,>=56,Married,3,1,2,129
1,Female,16-25,Unknown,,4,,89
,Female,16-25,Unknown,,2,,69
1,Male,36-45,Single,3,1,2,129
1,Female,36-45,Married,2,3,2,88
,Female,>=56,Married,3,1,2,79
1,Female,36-45,Married,3,1,2,139
1,Female,16-25,Single,3,2,3,59.9
1,Female,36-45,Married,3,2,2,150
,Male,16-25,Married,,4,3,0
1,Male,16-25,Single,2,2,2,89
1,Female,36-45,Married,2,3,3,98
1,Female,26-35,Single,3,4,2,289
1,Female,36-45,Single,2,3,2,0
,Female,26-35,Single,3,2,3,59
1,Male,46-55,Married,,,,68
1,Female,26-35,Married,3,1,2,189
1,Female,26-35,Single,,3,4,49
,Male,16-25,Single,3,3,2,0
1,Female,36-45,Married,,1,,191
1,Female,26-35,Married,3,1,2,98
1,Male,26-35,Married,4,2,2,69
1,Female,16-25,Unknown,,4,,199
1,Female,26-35,Married,4,2,2,78
1,Male,26-35,Single,2,2,3,69.9
1,Male,36-45,Single,4,4,2,149
1,Female,26-35,Single,2,4,3,168
1,Male,16-25,Single,2,2,2,78
,Female,46-55,Single,3,4,3,68
1,Female,26-35,Married,3,1,2,245
1,Female,16-25,Single,3,1,3,148
,Female,16-25,Single,3,2,2,49
,Male,36-45,Married,2,2,2,0
,Female,16-25,Single,3,4,2,0
1,Male,26-35,Married,3,1,2,59.9
1,Male,36-45,Married,3,,2,79.9
1,Female,16-25,Married,2,2,3,38
1,Female,26-35,Married,3,3,3,79.9
1,Female,26-35,Single,3,3,2,19.9
,Female,36-45,Single,,,3,0
,Female,26-35,Single,2,2,2,55
1,Female,26-35,Single,2,2,2,139
1,Female,26-35,Married,3,2,2,89
,Female,26-35,Married,3,2,3,129
1,Female,26-35,Married,3,2,3,59
1,Female,36-45,Married,3,3,2,298
1,Male,26-35,Single,4,1,2,59
,Female,16-25,Single,3,3,3,67
1,Female,16-25,Single,3,3,3,90
1,Female,16-25,Married,,,3,139
1,Female,26-35,Married,3,4,2,298
1,Female,26-35,Married,3,4,2,178
1,Female,>=56,Married,3,,,167
,Female,26-35,Married,4,2,1,0
1,Female,26-35,Married,4,2,1,78
,Female,26-35,Married,4,2,1,0
1,Female,26-35,Married,3,2,2,119
1,Female,>=56,Married,,4,,28
1,Female,26-35,Single,3,2,2,78
1,Female,36-45,Married,,3,,16
1,Female,16-25,Single,3,,2,250
1,Male,26-35,Married,4,3,2,298
1,Female,26-35,Unknown,,3,,98
1,Female,16-25,Single,3,,2,100
1,Female,36-45,Married,2,,1,68
,Female,36-45,Unknown,,4,,29.9
1,Female,26-35,Married,2,1,3,59
,Male,16-25,Married,2,2,2,95
1,Female,26-35,Married,3,2,2,245
1,Male,26-35,Single,3,,2,120
,Male,36-45,Single,3,4,2,0
,Male,36-45,Single,3,4,2,0
,Male,36-45,Single,3,4,2,0
,Female,36-45,Married,3,2,2,85
1,Female,16-25,Single,3,3,2,119
,Male,16-25,Unknown,3,2,,78
,Female,26-35,Married,4,1,2,0
1,Female,36-45,Single,,2,3,158
1,Female,16-25,Single,3,1,2,79
1,Female,>=56,Married,,2,,89
1,Female,36-45,Married,3,1,3,129
,Female,36-45,Married,3,1,3,0
1,Female,26-35,Single,2,2,3,150
1,Male,26-35,Single,3,4,2,78
,Female,26-35,Married,3,2,2,0
1,Female,26-35,Married,3,2,2,179
1,Female,>=56,Unknown,,2,,209
,Female,26-35,Married,2,2,3,0
1,Male,26-35,Married,4,3,2,110
1,Female,16-25,Single,3,1,3,136
,Female,26-35,Married,3,2,3,0
1,Female,26-35,Single,3,2,2,109
1,Female,26-35,Single,3,1,2,79.9
1,Female,26-35,Single,3,1,2,69.9
1,Male,36-45,Married,3,2,2,298
,Male,36-45,Single,2,3,2,49
,Female,16-25,Single,,1,3,145
1,Male,26-35,Married,3,1,2,300
,Female,16-25,Unknown,,3,,23
,Male,26-35,Single,4,1,2,0
1,Male,26-35,Married,4,2,2,178
1,Male,26-35,Married,4,2,2,298
1,Female,26-35,Married,4,4,2,28.8
,Female,16-25,Single,2,,3,0
,Female,16-25,Unknown,,,,65
1,Female,16-25,Single,3,2,2,68
1,Female,26-35,Married,,,3,109
1,Female,26-35,Married,,,3,109
1,Female,26-35,Single,3,1,2,119
1,Female,16-25,Single,3,2,2,79
1,Female,26-35,Single,1,2,3,69
1,Male,26-35,Single,3,4,2,119
,Male,46-55,Married,4,2,2,0
1,Male,36-45,Married,4,1,2,179
1,Female,16-25,Single,3,,2,100
1,Male,36-45,Married,4,3,2,139
1,Male,36-45,Married,4,3,2,79.9
,Male,26-35,Single,4,1,2,278
1,Male,26-35,Single,4,4,2,59.9
1,Male,26-35,Unknown,,4,,79
1,Female,>=56,Married,3,1,2,59
1,Female,36-45,Married,3,2,2,59.9
,Female,26-35,Married,,3,3,0
1,Female,36-45,Unknown,,4,,79
1,Female,26-35,Single,2,3,2,79
,Female,36-45,Single,3,3,2,94.9
1,Male,26-35,Single,3,,2,99
1,Female,16-25,Unknown,2,3,,128
1,Male,26-35,Married,,,3,79
1,Male,26-35,Single,3,4,2,249.9
1,Female,16-25,Single,3,4,2,65
1,Male,26-35,Married,4,2,2,178
1,Female,26-35,Married,4,1,2,300
,Female,26-35,Single,3,2,3,0
1,Female,26-35,Married,2,3,2,69
1,Female,26-35,Single,3,3,2,78
1,Female,16-25,Single,,2,3,219
1,Female,36-45,Single,,,4,99
1,Female,26-35,Single,2,4,2,158
1,Female,46-55,Single,2,4,3,118
,Female,26-35,Married,3,3,2,0
1,Female,26-35,Married,3,3,2,298
,Female,16-25,Married,2,,3,38.9
1,Female,26-35,Single,3,1,2,278
1,Female,26-35,Single,2,4,3,89
1,Female,26-35,Married,2,2,2,73
1,Female,26-35,Married,3,3,3,99
1,Female,26-35,Married,3,1,2,59.9
1,Female,16-25,Single,3,2,2,79
1,Female,46-55,Married,,4,4,139
1,Female,16-25,Married,3,2,,59
,Female,16-25,Single,,,3,0
,Female,16-25,Single,,,3,0
1,Female,16-25,Single,,1,4,110
,Female,16-25,Single,,1,,0
,Female,16-25,Single,,1,,79
1,Female,26-35,Married,3,1,2,148
1,Female,26-35,Single,3,2,2,65
1,Female,16-25,Single,3,2,2,69.9
1,Female,26-35,Single,2,3,2,118
,Female,16-25,Single,3,2,3,0
,Female,16-25,Single,3,2,3,0
1,Female,16-25,Single,2,4,2,99
1,Female,26-35,Single,3,2,3,49
1,Female,36-45,Married,4,3,2,79.9
1,Female,36-45,Married,4,3,2,59.9
1,Female,16-25,Single,3,4,2,230
1,Female,26-35,Single,3,2,2,78
1,Female,26-35,Single,3,2,2,118
,Male,46-55,Married,3,2,2,77
,Male,46-55,Married,3,2,2,39
1,Female,16-25,Single,3,2,3,69
1,Female,26-35,Married,3,1,2,49
,Female,16-25,Married,,2,4,98
1,Male,26-35,Single,3,1,2,245
1,Female,36-45,Married,3,2,2,0
1,Female,26-35,Single,3,,2,89
1,Female,16-25,Single,3,4,3,59.9
,Male,36-45,Single,3,1,2,0
1,Female,16-25,Single,,1,4,69
,Female,16-25,Single,3,4,2,145
,Female,26-35,Single,3,3,3,0
1,Female,16-25,Single,2,1,2,127.9
1,Male,26-35,Married,3,2,2,178
1,Female,16-25,Single,3,1,2,79.9
1,Female,26-35,Married,3,1,2,79.9
1,Female,16-25,Single,2,4,3,69.9
,Female,16-25,Single,2,,3,129
1,Female,36-45,Single,3,1,3,38
1,Female,26-35,Married,4,2,2,139.9
1,Female,36-45,Single,3,2,2,99
1,Male,26-35,Married,3,2,2,109
1,Male,26-35,Married,3,2,2,109
,Male,26-35,Married,3,2,2,0
1,Male,26-35,Married,3,2,2,129
1,Male,26-35,Married,2,4,2,79.9
1,Female,26-35,Single,3,,2,85
,Female,26-35,Married,3,1,3,0
1,Female,36-45,Single,,2,3,199
1,Female,36-45,Single,,2,3,199
1,Female,26-35,Married,4,2,2,93.5
1,Female,36-45,Single,3,,2,149
1,Female,36-45,Married,3,2,2,76
1,Male,36-45,Married,4,1,3,158
,Female,26-35,Married,3,3,2,59
1,Female,26-35,Married,3,,2,90
,Female,16-25,Married,2,2,1,0
1,Female,16-25,Married,2,2,1,78
,Female,16-25,Married,2,2,1,0
,Female,16-25,Married,2,2,1,0
1,Male,16-25,Married,,2,3,79
1,Male,26-35,Single,3,1,2,198
1,Male,26-35,Single,3,1,2,178
,Female,36-45,Married,4,1,2,0
1,Female,26-35,Married,4,1,2,0
,Male,16-25,Single,,4,4,42
1,Female,16-25,Single,3,4,2,119
1,Male,16-25,Single,2,2,2,85
1,Female,36-45,Married,3,2,2,89
,Male,26-35,Married,4,2,2,0
,Female,16-25,Unknown,1,2,,39
1,Male,26-35,Single,2,4,2,110
,Male,26-35,Married,3,1,2,39
1,Male,36-45,Married,4,4,2,150
1,Female,26-35,Unknown,,1,,298
,Female,16-25,Unknown,,3,,0
,Male,26-35,Married,3,4,2,69.8
,Female,36-45,Married,3,1,3,49
1,Female,36-45,Married,,2,4,69
,Male,26-35,Single,3,4,2,78
1,Female,16-25,Unknown,,4,,78
1,Female,46-55,Married,3,2,2,298
1,Female,36-45,Married,4,2,2,99
1,Female,26-35,Married,4,3,2,170
,Female,36-45,Married,3,4,2,0
1,Female,36-45,Married,3,4,2,259
1,Male,36-45,Single,4,1,2,336
,Female,26-35,Single,2,4,2,0
,Female,26-35,Single,2,4,2,0
1,Female,26-35,Single,2,4,2,25
,Female,46-55,Married,,1,,0
1,Male,16-25,Single,3,,2,59.9
1,Female,26-35,Married,3,1,2,78
1,Female,26-35,Married,4,1,2,79
,Female,16-25,Single,,2,4,60
1,Female,16-25,Single,,2,4,69
1,Female,26-35,Single,3,3,2,150
1,Male,26-35,Married,3,2,2,299
,Female,16-25,Unknown,,2,,57
1,Female,16-25,Unknown,,2,,57
,Female,16-25,Single,2,,3,69.9
1,Female,36-45,Married,3,2,2,268
,Female,16-25,Unknown,,3,,0
1,Female,26-35,Married,2,2,2,58
,Female,46-55,Unknown,,,,189
1,Female,16-25,Single,2,4,2,129
1,Female,26-35,Married,3,2,3,78
,Male,26-35,Married,3,1,2,0
1,Female,26-35,Married,3,3,2,99
1,Male,26-35,Married,3,3,2,69
1,Female,36-45,Married,4,1,2,158
1,Female,36-45,Married,3,2,2,148
1,Female,26-35,Single,3,3,2,0
1,Female,36-45,Married,3,4,2,39
1,Female,16-25,Single,3,1,3,61
,Female,26-35,Single,2,3,2,0
,Female,26-35,Single,3,2,2,59
,Female,16-25,Unknown,,2,,0
1,Male,26-35,Married,3,2,2,69
,Female,>=56,Married,3,2,3,39
1,Male,16-25,Single,3,3,3,98
,Female,26-35,Married,2,2,2,145
1,Male,26-35,Unknown,3,,,41.7
1,Male,26-35,Unknown,3,,,32.9
1,Male,26-35,Single,3,2,2,80
1,Female,36-45,Married,3,2,3,46
,Female,36-45,Married,3,2,3,12
,Female,16-25,Single,3,2,3,68
1,Female,26-35,Married,3,4,2,78
,Female,26-35,Married,1,3,4,0
,Female,26-35,Unknown,,2,,0
1,Female,26-35,Single,3,2,1,179
1,Female,46-55,Single,3,1,3,119
1,Female,46-55,Married,3,2,3,168
,Female,36-45,Single,3,2,3,0
1,Female,46-55,Single,,2,3,59
1,Male,36-45,Married,3,1,2,149
,Male,26-35,Single,4,1,2,0
1,Male,26-35,Single,4,1,2,178
,Female,26-35,Single,3,2,2,59
1,Female,26-35,Single,3,2,2,298
1,Female,16-25,Single,3,2,3,79.9
1,Female,16-25,Single,3,2,3,69.9
1,Male,26-35,Single,3,2,2,61
1,Male,26-35,Single,3,2,2,78
,Female,36-45,Single,3,1,2,0
,Female,26-35,Married,3,3,3,69
1,Male,36-45,Married,4,3,2,55
1,Male,16-25,Married,3,3,2,0
1,Female,16-25,Single,3,4,1,78
1,Male,26-35,Married,3,2,2,200
1,Male,26-35,Single,3,2,2,78
1,Male,26-35,Single,3,2,2,139.9
1,Male,26-35,Single,3,2,2,69.9
1,Male,26-35,Single,3,2,2,79.9
1,Female,16-25,Single,3,2,2,79
1,Female,36-45,Married,4,3,1,10
,Female,36-45,Married,4,3,1,0
,Female,36-45,Married,4,3,1,0
,Female,36-45,Married,4,3,1,0
,Female,36-45,Married,4,3,1,0
1,Female,26-35,Married,3,3,3,298
1,Female,26-35,Married,3,3,3,178
1,Female,36-45,Married,,2,,298
1,Female,26-35,Married,3,4,2,79
1,Female,16-25,Married,2,4,3,148
1,Female,16-25,Unknown,,2,,61
1,Female,16-25,Single,3,2,2,80
,Female,26-35,Single,3,2,2,89
1,Male,36-45,Married,4,2,2,0
1,Female,26-35,Married,3,1,2,69
1,Female,16-25,Single,3,4,2,65
1,Male,36-45,Married,3,1,2,455
1,Male,36-45,Married,3,1,2,355
,Male,26-35,Married,3,,2,256
1,Male,36-45,Married,4,2,2,170
1,Female,16-25,Single,,2,3,78
1,Male,36-45,Single,2,1,3,138
1,Male,36-45,Single,2,1,3,59
1,Female,>=56,Married,3,3,2,85
1,Female,26-35,Single,3,3,2,129
1,Female,36-45,Married,3,4,3,98
,Female,26-35,Married,,4,3,0
1,Female,26-35,Married,,4,3,89
1,Female,>=56,Married,3,1,2,79
1,Female,16-25,Single,,,3,85
1,Female,16-25,Single,3,2,2,119
1,Female,26-35,Single,3,,2,59
,Male,26-35,Married,3,2,2,245
,Male,16-25,Single,2,1,2,35.8
1,Female,26-35,Single,3,,3,49
1,Female,36-45,Single,3,2,2,93.5
,Female,26-35,Single,2,4,3,59
1,Female,26-35,Single,2,4,3,128
,Female,26-35,Married,2,3,3,0
1,Female,26-35,Married,2,3,3,99
1,Female,26-35,Married,3,4,2,119
,Female,26-35,Single,3,2,2,0
1,Female,26-35,Single,3,2,2,129
1,Female,16-25,Single,2,2,4,78
1,Female,36-45,Married,3,2,3,149
1,Female,26-35,Married,2,1,3,78
1,Male,>=56,Single,2,5,3,79.9
1,Male,>=56,Single,2,5,3,55
,Female,26-35,Single,3,4,2,0
1,Female,36-45,Single,2,1,3,75
1,Female,46-55,Married,3,3,2,259
1,Female,36-45,Married,4,2,2,79
1,Female,26-35,Married,3,4,2,19.9
1,Female,16-25,Single,2,4,2,69
,Female,26-35,Married,3,3,2,88
1,Female,26-35,Married,3,2,2,0
,Male,46-55,Married,2,1,2,0
,Female,36-45,Single,3,2,3,58
1,Female,26-35,Married,3,1,2,245
1,Female,26-35,Married,4,2,2,400
1,Female,36-45,Single,3,2,3,298
1,Female,36-45,Married,4,1,2,329
,Male,26-35,Married,3,2,2,0
,Female,>=56,Married,3,2,2,138
1,Female,>=56,Married,3,2,2,249
,Female,16-25,Single,2,2,2,0
1,Male,16-25,Single,2,2,3,68
1,Male,26-35,Single,3,4,2,298
1,Female,36-45,Married,3,5,3,298
1,Female,26-35,Single,3,3,2,100
