"Date","Model","Sales","COGS","RD"
2021-03-13,13,0,0,1855
2021-03-14,13,0,0,2141
2021-03-15,13,0,0,2084
2021-03-16,13,0,0,2523
2021-03-17,13,0,0,2446
2021-03-18,13,0,0,2255
2021-03-19,13,0,0,2063
2021-03-20,13,0,0,2350
2021-03-21,13,0,0,2101
2021-03-22,13,0,0,1700
2021-03-23,13,0,0,2062
2021-03-24,13,0,0,2005
2021-03-25,13,0,0,2119
2021-03-26,13,0,0,1947
2021-03-27,13,0,0,2100
2021-03-28,13,0,0,2023
2021-03-29,13,0,0,2290
2021-03-30,13,0,0,2156
2021-03-31,13,0,0,2327
2021-04-01,13,0,0,2327
2021-04-02,13,0,0,2136
2021-04-03,13,0,0,1888
2021-04-04,13,0,0,1926
2021-04-05,13,0,0,1887
2021-04-06,13,0,0,2116
2021-04-07,13,0,0,1982
2021-04-08,13,0,0,2173
2021-04-09,13,0,0,2249
2021-04-10,13,0,0,2134
2021-04-11,13,0,0,2038
2021-04-12,13,0,0,1924
2021-04-13,13,0,0,2114
2021-04-14,13,0,0,1942
2021-04-15,13,0,0,1923
2021-04-16,13,0,0,2190
2021-04-17,13,0,0,2151
2021-04-18,13,0,0,1922
2021-04-19,13,0,0,2075
2021-04-20,13,0,0,2036
2021-04-21,13,0,0,1922
2021-04-22,13,0,0,2017
2021-04-23,13,0,0,2035
2021-04-24,13,0,0,1769
2021-04-25,13,0,0,1959
2021-04-26,13,0,0,2206
2021-04-27,13,0,0,1597
2021-04-28,13,0,0,2281
2021-04-29,13,0,0,1806
2021-04-30,13,0,0,1920
2021-05-01,13,0,0,1767
2021-05-02,13,0,0,1976
2021-05-03,13,0,0,1995
2021-05-04,13,0,0,1672
2021-05-05,13,0,0,1880
2021-05-06,13,0,0,1766
2021-05-07,13,0,0,2184
2021-05-08,13,0,0,1956
2021-05-09,13,0,0,1671
2021-05-10,13,0,0,1575
2021-05-11,13,0,0,1708
2021-05-12,13,0,0,2012
2021-05-13,13,0,0,1689
2021-05-14,13,0,0,1708
2021-05-15,13,0,0,1537
2021-05-16,13,0,0,1745
2021-05-17,13,0,0,1650
2021-05-18,13,0,0,1745
2021-05-19,13,0,0,1707
2021-05-20,13,0,0,1517
2021-05-21,13,0,0,2009
2021-05-22,13,0,0,1782
2021-05-23,13,0,0,1952
2021-05-24,13,0,0,2028
2021-05-25,13,0,0,1724
2021-05-26,13,0,0,1838
2021-05-27,13,0,0,1629
2021-05-28,13,0,0,1686
2021-05-29,13,0,0,1648
2021-05-30,13,0,0,1628
2021-05-31,13,0,0,1496
2021-06-01,13,0,0,1874
2021-06-02,13,0,0,1609
2021-06-03,13,0,0,1665
2021-06-04,13,0,0,2025
2021-06-05,13,0,0,2006
2021-06-06,13,0,0,1419
2021-06-07,13,0,0,1778
2021-06-08,13,0,0,1589
2021-06-09,13,0,0,1532
2021-06-10,13,0,0,1853
2021-06-11,13,0,0,1550
2021-06-12,13,0,0,1683
2021-06-13,13,0,0,1796
2021-06-14,13,0,0,1625
2021-06-15,13,0,0,1720
2021-06-16,13,0,0,2003
2021-06-17,13,0,0,1644
2021-06-18,13,0,0,1530
2021-06-19,13,0,0,1662
2021-06-20,13,0,0,1549
2021-06-21,13,0,0,1492
2021-06-22,13,0,0,1567
2021-06-23,13,0,0,1529
2021-06-24,13,0,0,1604
2021-06-25,13,0,0,1699
2021-06-26,13,0,0,1547
2021-06-27,13,0,0,1283
2021-06-28,13,0,0,1660
2021-06-29,13,0,0,1471
2021-06-30,13,0,0,1528
2021-07-01,13,0,0,1490
2021-07-02,13,0,0,1622
2021-07-03,13,0,0,1414
2021-07-04,13,0,0,1357
2021-07-05,13,0,0,1621
2021-07-06,13,0,0,1225
2021-07-07,13,0,0,1545
2021-07-08,13,0,0,1866
2021-07-09,13,0,0,1300
2021-07-10,13,0,0,1696
2021-07-11,13,0,0,1620
2021-07-12,13,0,0,1563
2021-07-13,13,0,0,1375
2021-07-14,13,0,0,1469
2021-07-15,13,0,0,1581
2021-07-16,13,0,0,1336
2021-07-17,13,0,0,1543
2021-07-18,13,0,0,1543
2021-07-19,13,0,0,1543
2021-07-20,13,0,0,1486
2021-07-21,13,0,0,1580
2021-07-22,13,0,0,1486
2021-07-23,13,0,0,1373
2021-07-24,13,0,0,1542
2021-07-25,13,0,0,1786
2021-07-26,13,0,0,1655
2021-07-27,13,0,0,1353
2021-07-28,13,0,0,1523
2021-07-29,13,0,0,1316
2021-07-30,13,0,0,1428
2021-07-31,13,0,0,1541
2021-08-01,13,0,0,1409
2021-08-02,13,0,0,1240
2021-08-03,13,0,0,1371
2021-08-04,13,0,0,1521
2021-08-05,13,0,0,1258
2021-08-06,13,0,0,1502
2021-08-07,13,0,0,1577
2021-08-08,13,0,0,1558
2021-08-09,13,0,0,1332
2021-08-10,13,0,0,1764
2021-08-11,13,0,0,1332
2021-08-12,13,0,0,1163
2021-08-13,13,0,0,1276
2021-08-14,13,0,0,1463
2021-08-15,13,0,0,1125
2021-08-16,13,0,0,1669
2021-08-17,13,0,0,1425
2021-08-18,13,0,0,1387
2021-08-19,13,0,0,1125
2021-08-20,13,0,0,1274
2021-08-21,13,0,0,1274
2021-08-22,13,0,0,1462
2021-08-23,13,0,0,1218
2021-08-24,13,0,0,1461
2021-08-25,13,0,0,1180
2021-08-26,13,0,0,1217
2021-08-27,13,0,0,1198
2021-08-28,13,0,0,1386
2021-08-29,13,0,0,1254
2021-08-30,13,0,0,1722
2021-08-31,13,0,0,954
2016-09-16,14,0,0,22
2016-09-24,14,0,0,22
2016-09-29,14,0,0,22
2016-09-30,14,0,0,22
2016-10-04,14,0,0,22
2016-10-05,14,0,0,22
2016-10-07,14,0,0,45
2016-10-08,14,0,0,22
2016-10-09,14,0,0,22
2016-10-11,14,0,0,22
2016-10-12,14,0,0,22
2016-10-13,14,0,0,22
2016-10-16,14,0,0,22
2016-10-17,14,0,0,45
2016-10-19,14,0,0,45
2016-10-20,14,0,0,91
2016-10-21,14,0,0,22
2016-10-22,14,0,0,22
2016-10-23,14,0,0,22
2016-10-24,14,0,0,22
2016-10-25,14,0,0,22
2016-10-26,14,0,0,68
2016-10-27,14,0,0,160
2016-10-29,14,0,0,22
2016-10-30,14,0,0,22
2016-10-31,14,0,0,22
2016-11-02,14,0,0,45
2016-11-03,14,0,0,91
2016-11-04,14,0,0,68
2016-11-05,14,0,0,114
2016-11-06,14,0,0,251
2016-11-07,14,0,0,45
2016-11-08,14,0,0,68
2016-11-09,14,0,0,114
2016-11-10,14,0,0,22
2016-11-11,14,0,0,22
2016-11-12,14,0,0,114
2016-11-13,14,0,0,91
2016-11-14,14,0,0,68
2016-11-15,14,0,0,114
2016-11-16,14,0,0,136
2016-11-17,14,0,0,91
2016-11-18,14,0,0,114
2016-11-19,14,0,0,205
2016-11-20,14,0,0,182
2016-11-21,14,0,0,136
2016-11-22,14,0,0,159
2016-11-23,14,0,0,136
2016-11-24,14,0,0,159
2016-11-25,14,0,0,205
2016-11-26,14,0,0,182
2016-11-27,14,0,0,182
2016-11-28,14,0,0,113
2016-11-29,14,0,0,250
2016-11-30,14,0,0,159
2016-12-01,14,0,0,182
2016-12-02,14,0,0,296
2016-12-03,14,0,0,91
2016-12-04,14,0,0,205
2016-12-05,14,0,0,113
2016-12-06,14,0,0,273
2016-12-07,14,0,0,296
2016-12-08,14,0,0,341
2016-12-09,14,0,0,182
2016-12-10,14,0,0,227
2016-12-11,14,0,0,273
2016-12-12,14,0,0,273
2016-12-13,14,0,0,318
2016-12-14,14,0,0,455
2016-12-15,14,0,0,295
2016-12-16,14,0,0,523
2016-12-17,14,0,0,295
2016-12-18,14,0,0,341
2016-12-19,14,0,0,454
2016-12-20,14,0,0,363
2016-12-21,14,0,0,568
2016-12-22,14,0,0,272
2016-12-23,14,0,0,454
2016-12-24,14,0,0,613
2016-12-25,14,0,0,500
2016-12-26,14,0,0,681
2016-12-27,14,0,0,522
2016-12-28,14,0,0,522
2016-12-29,14,0,0,545
2016-12-30,14,0,0,613
2016-12-31,14,0,0,681
2017-01-01,14,0,0,590
2017-01-02,14,0,0,772
2017-01-03,14,0,0,794
2017-01-04,14,0,0,726
2017-01-05,14,0,0,794
2017-01-06,14,0,0,749
2017-01-07,14,0,0,749
2017-01-08,14,0,0,794
2017-01-09,14,0,0,839
2017-01-10,14,0,0,794
2017-01-11,14,0,0,817
2017-01-12,14,0,0,1066
2017-01-13,14,0,0,862
2017-01-14,14,0,0,884
2017-01-15,14,0,0,884
2017-01-16,14,0,0,839
2017-01-17,14,0,0,952
2017-01-18,14,0,0,1292
2017-01-19,14,0,0,1156
2017-01-20,14,0,0,1247
2017-01-21,14,0,0,1450
2017-01-22,14,0,0,1178
2017-01-23,14,0,0,1178
2017-01-24,14,0,0,1042
2017-01-25,14,0,0,861
2017-01-26,14,0,0,1336
2017-01-27,14,0,0,1427
2017-01-28,14,0,0,1313
2017-01-29,14,0,0,1223
2017-01-30,14,0,0,1426
2017-01-31,14,0,0,1313
2017-02-01,14,0,0,1698
2017-02-02,14,0,0,1675
2017-02-03,14,0,0,1698
2017-02-04,14,0,0,1833
2017-02-05,14,0,0,1697
2017-02-06,14,0,0,1629
2017-02-07,14,0,0,1697
2017-02-08,14,0,0,1493
2017-02-09,14,0,0,1832
2017-02-10,14,0,0,2126
2017-02-11,14,0,0,1764
2017-02-12,14,0,0,1764
2017-02-13,14,0,0,2239
2017-02-14,14,0,0,2193
2017-02-15,14,0,0,2012
2017-02-16,14,0,0,2147
2017-02-17,14,0,0,2464
2017-02-18,14,0,0,2531
2017-02-19,14,0,0,2621
2017-02-20,14,0,0,2327
2017-02-21,14,0,0,2418
2017-02-22,14,0,0,2801
2017-02-23,14,0,0,2394
2017-02-24,14,0,0,2643
2017-02-25,14,0,0,2733
2017-02-26,14,0,0,2574
2017-02-27,14,0,0,3410
2017-02-28,14,0,0,3161
2017-03-01,14,0,0,3048
2017-03-02,14,0,0,2777
2017-03-03,14,0,0,3205
2017-03-04,14,0,0,3273
2017-03-05,14,0,0,2956
2017-03-06,14,0,0,2595
2017-03-07,14,0,0,2843
2017-03-08,14,0,0,3632
2017-03-09,14,0,0,3045
2017-03-10,14,0,0,3857
2017-03-11,14,0,0,3563
2017-03-12,14,0,0,3743
2017-03-13,14,0,0,3923
2017-03-14,14,0,0,4081
2017-03-15,14,0,0,3517
2017-03-16,14,0,0,3900
2017-03-17,14,0,0,4260
2017-03-18,14,0,0,3493
2017-03-19,14,0,0,3583
2017-03-20,14,0,0,3988
2017-03-21,14,0,0,4213
2017-03-22,14,0,0,4506
2017-03-23,14,0,0,4145
2017-03-24,14,0,0,4212
2017-03-25,14,0,0,4189
2017-03-26,14,0,0,3896
2017-03-27,14,0,0,4413
2017-03-28,14,0,0,4300
2017-03-29,14,0,0,4255
2017-03-30,14,0,0,5290
2017-03-31,14,0,0,4726
2017-04-01,14,0,0,4523
2017-04-02,14,0,0,5266
2017-04-03,14,0,0,5535
2017-04-04,14,0,0,5039
2017-04-05,14,0,0,5556
2017-04-06,14,0,0,5398
2017-04-07,14,0,0,5668
2017-04-08,14,0,0,4857
2017-04-09,14,0,0,5307
2017-04-10,14,0,0,5936
2017-04-11,14,0,0,6362
2017-04-12,14,0,0,6519
2017-04-13,14,0,0,5529
2017-04-14,14,0,0,5686
2017-04-15,14,0,0,6112
2017-04-16,14,0,0,6359
2017-04-17,14,0,0,6853
2017-04-18,14,0,0,5976
2017-04-19,14,0,0,6919
2017-04-20,14,0,0,6738
2017-04-21,14,0,0,6648
2017-04-22,14,0,0,6377
2017-04-23,14,0,0,6916
2017-04-24,14,0,0,7252
2017-04-25,14,0,0,6802
2017-04-26,14,0,0,7542
2017-04-27,14,0,0,6801
2017-04-28,14,0,0,7047
2017-04-29,14,0,0,7517
2017-04-30,14,0,0,7270
2017-05-01,14,0,0,7336
2017-05-02,14,0,0,7851
2017-05-03,14,0,0,8120
2017-05-04,14,0,0,7670
2017-05-05,14,0,0,8768
2017-05-06,14,0,0,8252
2017-05-07,14,0,0,8565
2017-05-08,14,0,0,9035
2017-05-09,14,0,0,8832
2017-05-10,14,0,0,8428
2017-05-11,14,0,0,9323
2017-05-12,14,0,0,9390
2017-05-13,14,0,0,8672
2017-05-14,14,0,0,8827
2017-05-15,14,0,0,9095
2017-05-16,14,0,0,8579
2017-05-17,14,0,0,8735
2017-05-18,14,0,0,9630
2017-05-19,14,0,0,9517
2017-05-20,14,0,0,10143
2017-05-21,14,0,0,10343
2017-05-22,14,0,0,9939
2017-05-23,14,0,0,9983
2017-05-24,14,0,0,10452
2017-05-25,14,0,0,10563
2017-05-26,14,0,0,10875
2017-05-27,14,0,0,10673
2017-05-28,14,0,0,10850
2017-05-29,14,0,0,11185
2017-05-30,14,0,0,11296
2017-05-31,14,0,0,10154
2017-06-01,14,0,0,12076
2017-06-02,14,0,0,10755
2017-06-03,14,0,0,11492
2017-06-04,14,0,0,11178
2017-06-05,14,0,0,12138
2017-06-06,14,0,0,11354
2017-06-07,14,0,0,12672
2017-06-08,14,0,0,11866
2017-06-09,14,0,0,12870
2017-06-10,14,0,0,13494
2017-06-11,14,0,0,12421
2017-06-12,14,0,0,12888
2017-06-13,14,0,0,11927
2017-06-14,14,0,0,13444
2017-06-15,14,0,0,12348
2017-06-16,14,0,0,13642
2017-06-17,14,0,0,13038
2017-06-18,14,0,0,13930
2017-06-19,14,0,0,13861
2017-06-20,14,0,0,13904
2017-06-21,14,0,0,12966
2017-06-22,14,0,0,14370
2017-06-23,14,0,0,14190
2017-06-24,14,0,0,14099
2017-06-25,14,0,0,14254
2017-06-26,14,0,0,13516
2017-06-27,14,0,0,14452
2017-06-28,14,0,0,14116
2017-06-29,14,0,0,14872
2017-06-30,14,0,0,15317
2017-07-01,14,0,0,14133
2017-07-02,14,0,0,15135
2017-07-03,14,0,0,14888
2017-07-04,14,0,0,15288
2017-07-05,14,0,0,14484
2017-07-06,14,0,0,15351
2017-07-07,14,0,0,16063
2017-07-08,14,0,0,16819
2017-07-09,14,0,0,16772
2017-07-10,14,0,0,16325
2017-07-11,14,0,0,16769
2017-07-12,14,0,0,17346
2017-07-13,14,0,0,16876
2017-07-14,14,0,0,16808
2017-07-15,14,0,0,17585
2017-07-16,14,0,0,18496
2017-07-17,14,0,0,17737
2017-07-18,14,0,0,17602
2017-07-19,14,0,0,16866
2017-07-20,14,0,0,18110
2017-07-21,14,0,0,17886
2017-07-22,14,0,0,17683
2017-07-23,14,0,0,17170
2017-07-24,14,0,0,18769
2017-07-25,14,0,0,18389
2017-07-26,14,0,0,18721
2017-07-27,14,0,0,20053
2017-07-28,14,0,0,18628
2017-07-29,14,0,0,19182
2017-07-30,14,0,0,18491
2017-07-31,14,0,0,19711
2017-08-01,14,0,0,19065
2017-08-02,14,0,0,19374
2017-08-03,14,0,0,20482
2017-08-04,14,0,0,19703
2017-08-05,14,0,0,20234
2017-08-06,14,0,0,20942
2017-08-07,14,0,0,20363
2017-08-08,14,0,0,21426
2017-08-09,14,0,0,20136
2017-08-10,14,0,0,21755
2017-08-11,14,0,0,21664
2017-08-12,14,0,0,22128
2017-08-13,14,0,0,21127
2017-08-14,14,0,0,20192
2017-08-15,14,0,0,22254
2017-08-16,14,0,0,22518
2017-08-17,14,0,0,22094
2017-08-18,14,0,0,21515
2017-08-19,14,0,0,22377
2017-08-20,14,0,0,22331
2017-08-21,14,0,0,21508
2017-08-22,14,0,0,22392
2017-08-23,14,0,0,22700
2017-08-24,14,0,0,22831
2017-08-25,14,0,0,23139
2017-08-26,14,0,0,23048
2017-08-27,14,0,0,22004
2017-08-28,14,0,0,22533
2017-08-29,14,0,0,24126
2017-08-30,14,0,0,23370
2017-08-31,14,0,0,23589
2017-09-01,14,0,0,23986
2017-09-02,14,0,0,24537
2017-09-03,14,0,0,24180
2017-09-04,14,0,0,24531
2017-09-05,14,0,0,25016
2017-09-06,14,0,0,24238
2017-09-07,14,0,0,24369
2017-09-08,14,0,0,25495
2017-09-09,14,0,0,24319
2017-09-10,14,0,0,24560
2017-09-11,14,0,0,24757
2017-09-12,14,0,0,24865
2017-09-13,14,0,0,25592
2017-09-14,14,0,0,25434
2017-09-15,14,0,0,26759
2017-09-16,14,0,0,26159
2017-09-17,14,0,0,26112
2017-09-18,14,0,0,25004
2017-09-19,14,0,0,26548
2017-09-20,14,0,0,27518
2017-09-21,14,0,0,26852
2017-09-22,14,0,0,28131
2017-09-23,14,0,0,27288
2017-09-24,14,0,0,27882
2017-09-25,14,0,0,26841
2017-09-26,14,0,0,25777
2017-09-27,14,0,0,27210
2017-09-28,14,0,0,27406
2017-09-29,14,0,0,27470
2017-09-30,14,0,0,28284
2017-10-01,14,0,0,28722
2017-10-02,14,0,0,28145
2017-10-03,14,0,0,28253
2017-10-04,14,0,0,27918
2017-10-05,14,0,0,29328
2017-10-06,14,0,0,28574
2017-10-07,14,0,0,29520
2017-10-08,14,0,0,29473
2017-10-09,14,0,0,29293
2017-10-10,14,0,0,29952
2017-10-11,14,0,0,29397
2017-10-12,14,0,0,29791
2017-10-13,14,0,0,30317
2017-10-14,14,0,0,29190
2017-10-15,14,0,0,31038
2017-10-16,14,0,0,31454
2017-10-17,14,0,0,30481
2017-10-18,14,0,0,30543
2017-10-19,14,0,0,31510
2017-10-20,14,0,0,31220
2017-10-21,14,0,0,30732
2017-10-22,14,0,0,29826
2017-10-23,14,0,0,30549
2017-10-24,14,0,0,30678
2017-10-25,14,0,0,31886
2017-10-26,14,0,0,31090
2017-10-27,14,0,0,31769
2017-10-28,14,0,0,32932
2017-10-29,14,0,0,33061
2017-10-30,14,0,0,31473
2017-10-31,14,0,0,32746
2017-11-01,14,0,0,31620
2017-11-02,14,0,0,34961
2017-11-03,14,0,0,33593
2017-11-04,14,0,0,32402
2017-11-05,14,0,0,32508
2017-11-06,14,0,0,33759
2017-11-07,14,0,0,33117
2017-11-08,14,0,0,33026
2017-11-09,14,0,0,32824
2017-11-10,14,0,0,34294
2017-11-11,14,0,0,33081
2017-11-12,14,0,0,35385
2017-11-13,14,0,0,33667
2017-11-14,14,0,0,33928
2017-11-15,14,0,0,35022
2017-11-16,14,0,0,35392
2017-11-17,14,0,0,34312
2017-11-18,14,0,0,37164
2017-11-19,14,0,0,34305
2017-11-20,14,0,0,34235
2017-11-21,14,0,0,35044
2017-11-22,14,0,0,36467
2017-11-23,14,0,0,36924
2017-11-24,14,0,0,37359
2017-11-25,14,0,0,34985
2017-11-26,14,0,0,34915
2017-11-27,14,0,0,36338
2017-11-28,14,0,0,36378
2017-11-29,14,0,0,35804
2017-11-30,14,0,0,38739
2017-12-01,14,0,0,34787
2017-12-02,14,0,0,36582
2017-12-03,14,0,0,36753
2017-12-04,14,0,0,36881
2017-12-05,14,0,0,36154
2017-12-06,14,0,0,37114
2017-12-07,14,0,0,36540
2017-12-08,14,0,0,37325
2017-12-09,14,0,0,37738
2017-12-10,14,0,0,37887
2017-12-11,14,0,0,39066
2017-12-12,14,0,0,38624
2017-12-13,14,0,0,37284
2017-12-14,14,0,0,37433
2017-12-15,14,0,0,37845
2017-12-16,14,0,0,39505
2017-12-17,14,0,0,37771
2017-12-18,14,0,0,38490
2017-12-19,14,0,0,38179
2017-12-20,14,0,0,37540
2017-12-21,14,0,0,39484
2017-12-22,14,0,0,39152
2017-12-23,14,0,0,37638
2017-12-24,14,0,0,39975
2017-12-25,14,0,0,40211
2017-12-26,14,0,0,38041
2017-12-27,14,0,0,39896
2017-12-28,14,0,0,39761
2017-12-29,14,0,0,39188
2017-12-30,14,0,0,39687
2017-12-31,14,0,0,38764
2018-01-01,14,0,0,41143
2018-01-02,14,0,0,38734
2018-01-03,14,0,0,40566
2018-01-04,14,0,0,38922
2018-01-05,14,0,0,39989
2018-01-06,14,0,0,41448
2018-01-07,14,0,0,38822
2018-01-08,14,0,0,42401
2018-01-09,14,0,0,39906
2018-01-10,14,0,0,40557
2018-01-11,14,0,0,40618
2018-01-12,14,0,0,41487
2018-01-13,14,0,0,41264
2018-01-14,14,0,0,39710
2018-01-15,14,0,0,41299
2018-01-16,14,0,0,40771
2018-01-17,14,0,0,42294
2018-01-18,14,0,0,42071
2018-01-19,14,0,0,41260
2018-01-20,14,0,0,42171
2018-01-21,14,0,0,40836
2018-01-22,14,0,0,42293
2018-01-23,14,0,0,41395
2018-01-24,14,0,0,41608
2018-01-25,14,0,0,41211
2018-01-26,14,0,0,44107
2018-01-27,14,0,0,42314
2018-01-28,14,0,0,43988
2018-01-29,14,0,0,43177
2018-01-30,14,0,0,40644
2018-01-31,14,0,0,42819
2018-02-01,14,0,0,41376
2018-02-02,14,0,0,42831
2018-02-03,14,0,0,42587
2018-02-04,14,0,0,44194
2018-02-05,14,0,0,41794
2018-02-06,14,0,0,42704
2018-02-07,14,0,0,42504
2018-02-08,14,0,0,43000
2018-02-09,14,0,0,41994
2018-02-10,14,0,0,41859
2018-02-11,14,0,0,42659
2018-02-12,14,0,0,42415
2018-02-13,14,0,0,44043
2018-02-14,14,0,0,41601
2018-02-15,14,0,0,43620
2018-02-16,14,0,0,44355
2018-02-17,14,0,0,41348
2018-02-18,14,0,0,44128
2018-02-19,14,0,0,45145
2018-02-20,14,0,0,43227
2018-02-21,14,0,0,44309
2018-02-22,14,0,0,44326
2018-02-23,14,0,0,44560
2018-02-24,14,0,0,45447
2018-02-25,14,0,0,44573
2018-02-26,14,0,0,44307
2018-02-27,14,0,0,42977
2018-02-28,14,0,0,43885
2018-03-01,14,0,0,43641
2018-03-02,14,0,0,46677
2018-03-03,14,0,0,45152
2018-03-04,14,0,0,45668
2018-03-05,14,0,0,44208
2018-03-06,14,0,0,44529
2018-03-07,14,0,0,45458
2018-03-08,14,0,0,44324
2018-03-09,14,0,0,45839
2018-03-10,14,0,0,45226
2018-03-11,14,0,0,45091
2018-03-12,14,0,0,44609
2018-03-13,14,0,0,47142
2018-03-14,14,0,0,47007
2018-03-15,14,0,0,45766
2018-03-16,14,0,0,44806
2018-03-17,14,0,0,46189
2018-03-18,14,0,0,44081
2018-03-19,14,0,0,45768
2018-03-20,14,0,0,47237
2018-03-21,14,0,0,45996
2018-03-22,14,0,0,48310
2018-03-23,14,0,0,46376
2018-03-24,14,0,0,46588
2018-03-25,14,0,0,45391
2018-03-26,14,0,0,44888
2018-03-27,14,0,0,45880
2018-03-28,14,0,0,43427
2018-03-29,14,0,0,47407
2018-03-30,14,0,0,47770
2018-03-31,14,0,0,45795
2018-04-01,14,0,0,46461
2018-04-02,14,0,0,46478
2018-04-03,14,0,0,47403
2018-04-04,14,0,0,47182
2018-04-05,14,0,0,46917
2018-04-06,14,0,0,47799
2018-04-07,14,0,0,46106
2018-04-08,14,0,0,46512
2018-04-09,14,0,0,48303
2018-04-10,14,0,0,47432
2018-04-11,14,0,0,47665
2018-04-12,14,0,0,45930
2018-04-13,14,0,0,48519
2018-04-14,14,0,0,46071
2018-04-15,14,0,0,47190
2018-04-16,14,0,0,47163
2018-04-17,14,0,0,46445
2018-04-18,14,0,0,46548
2018-04-19,14,0,0,45895
2018-04-20,14,0,0,46581
2018-04-21,14,0,0,46274
2018-04-22,14,0,0,46442
2018-04-23,14,0,0,46113
2018-04-24,14,0,0,46842
2018-04-25,14,0,0,48586
2018-04-26,14,0,0,45687
2018-04-27,14,0,0,46416
2018-04-28,14,0,0,47944
2018-04-29,14,0,0,46341
2018-04-30,14,0,0,46725
2018-05-01,14,0,0,45965
2018-05-02,14,0,0,48031
2018-05-03,14,0,0,48651
2018-05-04,14,0,0,47805
2018-05-05,14,0,0,46958
2018-05-06,14,0,0,47298
2018-05-07,14,0,0,47185
2018-05-08,14,0,0,46598
2018-05-09,14,0,0,48210
2018-05-10,14,0,0,48032
2018-05-11,14,0,0,48911
2018-05-12,14,0,0,48862
2018-05-13,14,0,0,46185
2018-05-14,14,0,0,47300
2018-05-15,14,0,0,48286
2018-05-16,14,0,0,47592
2018-05-17,14,0,0,48900
2018-05-18,14,0,0,46397
2018-05-19,14,0,0,48976
2018-05-20,14,0,0,48260
2018-05-21,14,0,0,47781
2018-05-22,14,0,0,47862
2018-05-23,14,0,0,47211
2018-05-24,14,0,0,47141
2018-05-25,14,0,0,48234
2018-05-26,14,0,0,48336
2018-05-27,14,0,0,49127
2018-05-28,14,0,0,46281
2018-05-29,14,0,0,48707
2018-05-30,14,0,0,46788
2018-05-31,14,0,0,48181
2018-06-01,14,0,0,47960
2018-06-02,14,0,0,46385
2018-06-03,14,0,0,46165
2018-06-04,14,0,0,48117
2018-06-05,14,0,0,47595
2018-06-06,14,0,0,47698
2018-06-07,14,0,0,48466
2018-06-08,14,0,0,49127
2018-06-09,14,0,0,48327
2018-06-10,14,0,0,46968
2018-06-11,14,0,0,47135
2018-06-12,14,0,0,45883
2018-06-13,14,0,0,48284
2018-06-14,14,0,0,47613
2018-06-15,14,0,0,48596
2018-06-16,14,0,0,48376
2018-06-17,14,0,0,49186
2018-06-18,14,0,0,48472
2018-06-19,14,0,0,48961
2018-06-20,14,0,0,47732
2018-06-21,14,0,0,48993
2018-06-22,14,0,0,48129
2018-06-23,14,0,0,45185
2018-06-24,14,0,0,48677
2018-06-25,14,0,0,48950
2018-06-26,14,0,0,47486
2018-06-27,14,0,0,46838
2018-06-28,14,0,0,46254
2018-06-29,14,0,0,47342
2018-06-30,14,0,0,48773
2018-07-01,14,0,0,48382
2018-07-02,14,0,0,47927
2018-07-03,14,0,0,47879
2018-07-04,14,0,0,46523
2018-07-05,14,0,0,49304
2018-07-06,14,0,0,47906
2018-07-07,14,0,0,46829
2018-07-08,14,0,0,48645
2018-07-09,14,0,0,47397
2018-07-10,14,0,0,48163
2018-07-11,14,0,0,47751
2018-07-12,14,0,0,47275
2018-07-13,14,0,0,48062
2018-07-14,14,0,0,47628
2018-07-15,14,0,0,45782
2018-07-16,14,0,0,46997
2018-07-17,14,0,0,46650
2018-07-18,14,0,0,47757
2018-07-19,14,0,0,47709
2018-07-20,14,0,0,46891
2018-07-21,14,0,0,48704
2018-07-22,14,0,0,47180
2018-07-23,14,0,0,47239
2018-07-24,14,0,0,46742
2018-07-25,14,0,0,48747
2018-07-26,14,0,0,47822
2018-07-27,14,0,0,46940
2018-07-28,14,0,0,47213
2018-07-29,14,0,0,47935
2018-07-30,14,0,0,47053
2018-07-31,14,0,0,47326
2018-08-01,14,0,0,46423
2018-08-02,14,0,0,47379
2018-08-03,14,0,0,46669
2018-08-04,14,0,0,48266
2018-08-05,14,0,0,47898
2018-08-06,14,0,0,45629
2018-08-07,14,0,0,46307
2018-08-08,14,0,0,47199
2018-08-09,14,0,0,47471
2018-08-10,14,0,0,47807
2018-08-11,14,0,0,45625
2018-08-12,14,0,0,49056
2018-08-13,14,0,0,46959
2018-08-14,14,0,0,45994
2018-08-15,14,0,0,47098
2018-08-16,14,0,0,47541
2018-08-17,14,0,0,45297
2018-08-18,14,0,0,46827
2018-08-19,14,0,0,46566
2018-08-20,14,0,0,47499
2018-08-21,14,0,0,46428
2018-08-22,14,0,0,47915
2018-08-23,14,0,0,47036
2018-08-24,14,0,0,46945
2018-08-25,14,0,0,47025
2018-08-26,14,0,0,46807
2018-08-27,14,0,0,49039
2018-08-28,14,0,0,46115
2018-08-29,14,0,0,47282
2018-08-30,14,0,0,45402
2018-08-31,14,0,0,47058
2018-09-01,14,0,0,47777
2018-09-02,14,0,0,47878
2018-09-03,14,0,0,47490
2018-09-04,14,0,0,46058
2018-09-05,14,0,0,46351
2018-09-06,14,0,0,47495
2018-09-07,14,0,0,47150
2018-09-08,14,0,0,45549
2018-09-09,14,0,0,44523
2018-09-10,14,0,0,46794
2018-09-11,14,0,0,47788
2018-09-12,14,0,0,46528
2018-09-13,14,0,0,44907
2018-09-14,14,0,0,46709
